,0
31887,0
31888,1
31889,0
31890,1
31891,0
31892,1
31893,2
31894,0
31895,0
31896,0
31897,1
31898,1
31899,1
31900,0
31901,0
31902,0
31903,0
31904,1
31905,1
31906,2
31907,0
31908,1
31909,0
31910,1
31911,2
31912,0
31913,1
31914,2
31915,0
31916,0
31917,2
31918,0
31919,2
31920,1
31921,2
31922,2
31923,0
31924,0
31925,1
31926,0
31927,1
31928,2
31929,0
31930,2
31931,0
31932,2
31933,0
31934,0
31935,1
31936,2
31937,0
31938,2
31939,0
31940,1
31941,2
31942,0
31943,2
31944,0
31945,1
31946,2
31947,1
31948,0
31949,2
31950,2
31951,2
31952,2
31953,2
31954,0
31955,0
31956,2
31957,1
31958,0
31959,2
31960,0
31961,0
31962,1
31963,0
31964,0
31965,1
31966,1
31967,1
31968,0
31969,2
31970,2
31971,0
31972,0
31973,0
31974,2
31975,1
31976,1
31977,1
31978,2
31979,2
31980,2
31981,0
31982,0
31983,0
31984,0
31985,2
31986,0
31987,0
31988,1
31989,2
31990,2
31991,2
31992,0
31993,0
31994,0
31995,2
31996,2
31997,2
31998,0
31999,1
32000,0
32001,2
32002,2
32003,0
32004,1
32005,0
32006,2
32007,1
32008,0
32009,2
32010,0
32011,2
32012,0
32013,2
32014,1
32015,1
32016,2
32017,0
32018,0
32019,0
32020,1
32021,2
32022,1
32023,2
32024,0
32025,2
32026,2
32027,0
32028,1
32029,0
32030,2
32031,2
32032,1
32033,0
32034,0
32035,0
32036,2
32037,0
32038,0
32039,0
32040,2
32041,1
32042,0
32043,1
32044,0
32045,2
32046,2
32047,1
32048,2
32049,2
32050,1
32051,0
32052,2
32053,1
32054,0
32055,1
32056,0
32057,2
32058,0
32059,1
32060,2
32061,1
32062,1
32063,0
32064,1
32065,0
32066,0
32067,0
32068,0
32069,0
32070,0
32071,1
32072,2
32073,1
32074,0
32075,2
32076,1
32077,2
32078,2
32079,1
32080,1
32081,2
32082,1
32083,0
32084,1
32085,2
32086,0
32087,0
32088,1
32089,0
32090,2
32091,1
32092,0
32093,1
32094,1
32095,0
32096,2
32097,2
32098,2
32099,2
32100,2
32101,2
32102,2
32103,0
32104,0
32105,2
32106,1
32107,0
32108,1
32109,0
32110,0
32111,2
32112,2
32113,2
32114,0
32115,0
32116,2
32117,0
32118,1
32119,0
32120,1
32121,1
32122,2
32123,0
32124,2
32125,2
32126,2
32127,2
32128,2
32129,0
32130,2
32131,0
32132,2
32133,0
32134,2
32135,1
32136,2
32137,1
32138,0
32139,0
32140,0
32141,0
32142,0
32143,0
32144,1
32145,0
32146,0
32147,1
32148,0
32149,1
32150,2
32151,1
32152,2
32153,1
32154,0
32155,2
32156,0
32157,0
32158,2
32159,0
32160,0
32161,1
32162,2
32163,1
32164,0
32165,2
32166,0
32167,2
32168,2
32169,2
32170,0
32171,1
32172,0
32173,2
32174,1
32175,1
32176,1
32177,1
32178,1
32179,2
32180,2
32181,0
32182,2
32183,1
32184,1
32185,0
32186,2
32187,2
32188,0
32189,0
32190,1
32191,2
32192,2
32193,0
32194,1
32195,2
32196,1
32197,1
32198,1
32199,0
32200,1
32201,2
32202,2
32203,0
32204,1
32205,2
32206,1
32207,0
32208,0
32209,2
32210,1
32211,2
32212,0
32213,1
32214,0
32215,2
32216,2
32217,0
32218,2
32219,2
32220,1
32221,0
32222,0
32223,0
32224,0
32225,2
32226,2
32227,2
32228,2
32229,1
32230,2
32231,0
32232,0
32233,0
32234,0
32235,0
32236,1
32237,2
32238,1
32239,0
32240,1
32241,2
32242,0
32243,0
32244,0
32245,1
32246,0
32247,2
32248,2
32249,2
32250,0
32251,2
32252,2
32253,2
32254,2
32255,2
32256,0
32257,2
32258,0
32259,1
32260,0
32261,1
32262,1
32263,0
32264,1
32265,0
32266,2
32267,1
32268,1
32269,0
32270,2
32271,1
32272,0
32273,1
32274,2
32275,0
32276,2
32277,2
32278,1
32279,1
32280,0
32281,1
32282,0
32283,2
32284,1
32285,0
32286,2
32287,0
32288,1
32289,2
32290,1
32291,0
32292,2
32293,1
32294,1
32295,1
32296,1
32297,2
32298,2
32299,2
32300,0
32301,1
32302,1
32303,0
32304,2
32305,1
32306,2
32307,2
32308,1
32309,0
32310,1
32311,2
32312,2
32313,2
32314,0
32315,2
32316,2
32317,1
32318,0
32319,0
32320,1
32321,2
32322,1
32323,0
32324,2
32325,0
32326,1
32327,0
32328,0
32329,0
32330,0
32331,0
32332,1
32333,2
32334,1
32335,0
32336,0
32337,1
32338,1
32339,0
32340,1
32341,2
32342,0
32343,0
32344,0
32345,1
32346,0
32347,1
32348,0
32349,0
32350,0
32351,1
32352,0
32353,2
32354,0
32355,0
32356,2
32357,1
32358,2
32359,2
32360,1
32361,0
32362,2
32363,0
32364,1
32365,0
32366,2
32367,1
32368,2
32369,2
32370,1
32371,0
32372,1
32373,0
32374,0
32375,2
32376,1
32377,2
32378,1
32379,2
32380,0
32381,2
32382,2
32383,2
32384,0
32385,0
32386,0
32387,0
32388,0
32389,0
32390,1
32391,2
32392,2
32393,0
32394,0
32395,2
32396,0
32397,0
32398,2
32399,1
32400,2
32401,1
32402,0
32403,2
32404,0
32405,0
32406,0
32407,1
32408,2
32409,2
32410,0
32411,2
32412,1
32413,2
32414,2
32415,1
32416,2
32417,0
32418,2
32419,2
32420,0
32421,0
32422,1
32423,2
32424,1
32425,1
32426,1
32427,2
32428,1
32429,0
32430,0
32431,1
32432,0
32433,0
32434,1
32435,0
32436,2
32437,2
32438,0
32439,0
32440,2
32441,0
32442,0
32443,0
32444,0
32445,2
32446,1
32447,1
32448,1
32449,2
32450,2
32451,0
32452,0
32453,2
32454,0
32455,1
32456,2
32457,2
32458,2
32459,1
32460,0
32461,2
32462,0
32463,0
32464,2
32465,1
32466,1
32467,0
32468,2
32469,2
32470,0
32471,2
32472,0
32473,0
32474,0
32475,1
32476,0
32477,1
32478,1
32479,1
32480,1
32481,2
32482,0
32483,1
32484,1
32485,0
32486,1
32487,0
32488,2
32489,1
32490,2
32491,1
32492,0
32493,0
32494,1
32495,2
32496,1
32497,2
32498,2
32499,1
32500,0
32501,0
32502,2
32503,0
32504,0
32505,2
32506,2
32507,1
32508,0
32509,2
32510,0
32511,2
32512,0
32513,0
32514,0
32515,1
32516,0
32517,1
32518,0
32519,0
32520,1
32521,2
32522,1
32523,2
32524,2
32525,1
32526,1
32527,1
32528,0
32529,0
32530,1
32531,0
32532,0
32533,0
32534,1
32535,2
32536,1
32537,2
32538,2
32539,1
32540,0
32541,1
32542,1
32543,0
32544,1
32545,0
32546,2
32547,2
32548,2
32549,1
32550,0
32551,1
32552,0
32553,2
32554,0
32555,2
32556,0
32557,2
32558,0
32559,2
32560,0
32561,2
32562,2
32563,1
32564,2
32565,2
32566,0
32567,0
32568,1
32569,1
32570,2
32571,1
32572,0
32573,2
32574,1
32575,2
32576,2
32577,0
32578,0
32579,0
32580,2
32581,1
32582,0
32583,0
32584,1
32585,1
32586,2
32587,0
32588,0
32589,0
32590,2
32591,0
32592,0
32593,0
32594,1
32595,0
32596,2
32597,1
32598,0
32599,2
32600,0
32601,0
32602,1
32603,1
32604,0
32605,0
32606,1
32607,2
32608,1
32609,0
32610,0
32611,2
32612,2
32613,0
32614,2
32615,1
32616,2
32617,0
32618,1
32619,0
32620,2
32621,0
32622,0
32623,1
32624,2
32625,1
32626,2
32627,0
32628,1
32629,0
32630,0
32631,0
32632,1
32633,2
32634,0
32635,0
32636,0
32637,1
32638,2
32639,0
32640,0
32641,2
32642,1
32643,0
32644,0
32645,1
32646,0
32647,0
32648,2
32649,0
32650,2
32651,0
32652,2
32653,1
32654,2
32655,0
32656,0
32657,0
32658,1
32659,1
32660,2
32661,2
32662,1
32663,0
32664,2
32665,2
32666,2
32667,0
32668,2
32669,1
32670,0
32671,2
32672,1
32673,2
32674,2
32675,1
32676,1
32677,0
32678,2
32679,0
32680,2
32681,2
32682,2
32683,0
32684,2
32685,2
32686,2
32687,1
32688,2
32689,1
32690,1
32691,1
32692,0
32693,1
32694,0
32695,2
32696,0
32697,2
32698,2
32699,2
32700,1
32701,0
32702,2
32703,1
32704,1
32705,2
32706,2
32707,2
32708,2
32709,1
32710,0
32711,1
32712,1
32713,0
32714,1
32715,0
32716,1
32717,0
32718,0
32719,1
32720,0
32721,0
32722,0
32723,0
32724,2
32725,1
32726,1
32727,0
32728,1
32729,2
32730,2
32731,0
32732,2
32733,2
32734,1
32735,2
32736,0
32737,0
32738,0
32739,1
32740,0
32741,2
32742,2
32743,1
32744,2
32745,0
32746,2
32747,0
32748,2
32749,1
32750,2
32751,1
32752,0
32753,1
32754,1
32755,0
32756,0
32757,1
32758,2
32759,1
32760,1
32761,0
32762,2
32763,0
32764,1
32765,2
32766,0
32767,1
32768,0
32769,0
32770,2
32771,2
32772,0
32773,1
32774,1
32775,2
32776,0
32777,1
32778,0
32779,0
32780,0
32781,2
32782,1
32783,2
32784,0
32785,0
32786,2
32787,2
32788,2
32789,0
32790,0
32791,2
32792,2
32793,2
32794,1
32795,0
32796,0
32797,0
32798,0
32799,0
32800,2
32801,2
32802,0
32803,1
32804,0
32805,0
32806,0
32807,1
32808,0
32809,2
32810,2
32811,0
32812,1
32813,0
32814,2
32815,0
32816,2
32817,1
32818,1
32819,2
32820,2
32821,1
32822,0
32823,0
32824,2
32825,0
32826,1
32827,2
32828,2
32829,0
32830,1
32831,1
32832,0
32833,2
32834,2
32835,1
32836,2
32837,2
32838,2
32839,2
32840,0
32841,0
32842,2
32843,1
32844,1
32845,0
32846,2
32847,2
32848,0
32849,0
32850,2
32851,1
32852,0
32853,2
32854,2
32855,2
32856,2
32857,1
32858,0
32859,0
32860,0
32861,0
32862,0
32863,1
32864,2
32865,1
32866,2
32867,0
32868,0
32869,2
32870,1
32871,2
32872,0
32873,1
32874,2
32875,0
32876,1
32877,1
32878,1
32879,1
32880,2
32881,1
32882,1
32883,0
32884,0
32885,2
32886,0
32887,1
32888,1
32889,1
32890,0
32891,1
32892,2
32893,1
32894,1
32895,0
32896,2
32897,0
32898,0
32899,2
32900,2
32901,0
32902,0
32903,0
32904,2
32905,2
32906,2
32907,2
32908,0
32909,1
32910,0
32911,1
32912,0
32913,2
32914,0
32915,0
32916,0
32917,1
32918,2
32919,1
32920,2
32921,0
32922,0
32923,1
32924,1
32925,1
32926,1
32927,2
32928,2
32929,2
32930,0
32931,0
32932,0
32933,1
32934,0
32935,0
32936,2
32937,0
32938,0
32939,0
32940,0
32941,1
32942,1
32943,0
32944,0
32945,1
32946,2
32947,1
32948,0
32949,1
32950,0
32951,1
32952,1
32953,0
32954,2
32955,2
32956,0
32957,0
32958,2
32959,0
32960,1
32961,2
32962,2
32963,0
32964,0
32965,1
32966,1
32967,0
32968,2
32969,2
32970,1
32971,0
32972,0
32973,2
32974,0
32975,2
32976,2
32977,0
32978,2
32979,0
32980,1
32981,0
32982,0
32983,0
32984,2
32985,1
32986,0
32987,2
32988,2
32989,1
32990,0
32991,2
32992,0
32993,0
32994,2
32995,2
32996,2
32997,0
32998,2
32999,2
33000,0
33001,1
33002,1
33003,0
33004,2
33005,0
33006,1
33007,0
33008,1
33009,0
33010,0
33011,0
33012,2
33013,0
33014,2
33015,1
33016,2
33017,0
33018,1
33019,2
33020,0
33021,2
33022,2
33023,0
33024,0
33025,2
33026,2
33027,2
33028,0
33029,0
33030,1
33031,1
33032,1
33033,0
33034,1
33035,1
33036,2
33037,0
33038,2
33039,0
33040,2
33041,1
33042,0
33043,1
33044,2
33045,1
33046,0
33047,2
33048,1
33049,1
33050,0
33051,1
33052,0
33053,2
33054,0
33055,1
33056,0
33057,2
33058,1
33059,2
33060,1
33061,2
33062,0
33063,2
33064,2
33065,1
33066,0
33067,2
33068,1
33069,1
33070,1
33071,0
33072,2
33073,1
33074,0
33075,1
33076,0
33077,2
33078,2
33079,0
33080,0
33081,1
33082,0
33083,0
33084,1
33085,2
33086,2
33087,1
33088,1
33089,1
33090,0
33091,0
33092,2
33093,1
33094,1
33095,0
33096,1
33097,0
33098,2
33099,2
33100,0
33101,1
33102,2
33103,2
33104,2
33105,1
33106,1
33107,1
33108,0
33109,0
33110,1
33111,0
33112,1
33113,0
33114,1
33115,2
33116,0
33117,0
33118,2
33119,2
33120,1
33121,0
33122,1
33123,0
33124,1
33125,1
33126,2
33127,2
33128,2
33129,0
33130,0
33131,2
33132,0
33133,2
33134,1
33135,2
33136,1
33137,0
33138,1
33139,0
33140,1
33141,2
33142,2
33143,1
33144,1
33145,0
33146,0
33147,2
33148,0
33149,2
33150,0
33151,0
33152,0
33153,1
33154,1
33155,2
33156,2
33157,2
33158,2
33159,0
33160,2
33161,0
33162,1
33163,2
33164,0
33165,2
33166,1
33167,0
33168,1
33169,1
33170,2
33171,2
33172,2
33173,0
33174,0
33175,1
33176,0
33177,0
33178,0
33179,2
33180,1
33181,0
33182,1
33183,2
33184,1
33185,2
33186,2
33187,2
33188,2
33189,0
33190,0
33191,0
33192,2
33193,2
33194,2
33195,0
33196,0
33197,0
33198,0
33199,0
33200,2
33201,2
33202,1
33203,0
33204,2
33205,0
33206,2
33207,1
33208,2
33209,0
33210,0
33211,1
33212,2
33213,1
33214,2
33215,2
33216,0
33217,0
33218,2
33219,1
33220,0
33221,0
33222,0
33223,2
33224,1
33225,2
33226,1
33227,0
33228,1
33229,1
33230,2
33231,1
33232,1
33233,0
33234,0
33235,0
33236,0
33237,0
33238,1
33239,1
33240,0
33241,2
33242,0
33243,1
33244,1
33245,1
33246,1
33247,1
33248,0
33249,2
33250,1
33251,1
33252,2
33253,2
33254,2
33255,0
33256,0
33257,1
33258,1
33259,2
33260,1
33261,0
33262,1
33263,0
33264,1
33265,0
33266,0
33267,0
33268,0
33269,1
33270,2
33271,2
33272,1
33273,1
33274,0
33275,2
33276,0
33277,0
33278,1
33279,2
33280,1
33281,1
33282,0
33283,2
33284,0
33285,1
33286,0
33287,0
33288,1
33289,2
33290,1
33291,0
33292,1
33293,0
33294,1
33295,0
33296,0
33297,1
33298,2
33299,0
33300,0
33301,1
33302,1
33303,0
33304,0
33305,0
33306,2
33307,0
33308,0
33309,0
33310,2
33311,0
33312,2
33313,0
33314,0
33315,0
33316,0
33317,2
33318,0
33319,0
33320,1
33321,0
33322,0
33323,2
33324,1
33325,2
33326,1
33327,2
33328,1
33329,1
33330,0
33331,2
33332,2
33333,1
33334,2
33335,2
33336,0
33337,0
33338,1
33339,2
33340,2
33341,1
33342,1
33343,0
33344,2
33345,2
33346,1
33347,2
33348,2
33349,2
33350,0
33351,1
33352,0
33353,2
33354,0
33355,1
33356,1
33357,2
33358,0
33359,1
33360,1
33361,2
33362,0
33363,2
33364,0
33365,1
33366,0
33367,1
33368,0
33369,2
33370,2
33371,0
33372,0
33373,1
33374,1
33375,1
33376,0
33377,0
33378,2
33379,2
33380,0
33381,0
33382,2
33383,1
33384,0
33385,2
33386,2
33387,0
33388,0
33389,0
33390,2
33391,0
33392,0
33393,0
33394,2
33395,1
33396,0
33397,1
33398,1
33399,1
33400,2
33401,1
33402,1
33403,2
33404,2
33405,2
33406,1
33407,1
33408,1
33409,2
33410,2
33411,0
33412,1
33413,2
33414,0
33415,2
33416,2
33417,1
33418,2
33419,1
33420,1
33421,2
33422,1
33423,2
33424,2
33425,1
33426,0
33427,0
33428,2
33429,0
33430,0
33431,2
33432,1
33433,2
33434,2
33435,1
33436,0
33437,0
33438,0
33439,0
33440,1
33441,1
33442,1
33443,0
33444,2
33445,0
33446,1
33447,2
33448,2
33449,2
33450,1
33451,2
33452,2
33453,2
33454,1
33455,1
33456,1
33457,2
33458,1
33459,2
33460,2
33461,2
33462,0
33463,0
33464,1
33465,2
33466,2
33467,0
33468,0
33469,1
33470,0
33471,2
33472,0
33473,2
33474,1
33475,0
33476,2
33477,1
33478,0
33479,0
33480,2
33481,2
33482,2
33483,2
33484,1
33485,1
33486,2
33487,1
33488,1
33489,0
33490,1
33491,1
33492,2
33493,2
33494,0
33495,1
33496,1
33497,1
33498,1
33499,1
33500,0
33501,1
33502,0
33503,0
33504,1
33505,2
33506,0
33507,0
33508,0
33509,0
33510,2
33511,0
33512,1
33513,2
33514,2
33515,1
33516,2
33517,2
33518,1
33519,1
33520,1
33521,1
33522,0
33523,0
33524,0
33525,2
33526,0
33527,1
33528,0
33529,1
33530,0
33531,1
33532,2
33533,1
33534,1
33535,2
33536,0
33537,1
33538,1
33539,0
33540,2
33541,2
33542,1
33543,0
33544,1
33545,0
33546,0
33547,2
33548,1
33549,0
33550,2
33551,0
33552,0
33553,1
33554,2
33555,0
33556,0
33557,2
33558,0
33559,0
33560,0
33561,0
33562,0
33563,0
33564,1
33565,2
33566,0
33567,2
33568,0
33569,2
33570,0
33571,0
33572,0
33573,2
33574,0
33575,2
33576,1
33577,2
33578,0
33579,2
33580,0
33581,2
33582,0
33583,2
33584,1
33585,2
33586,1
33587,0
33588,0
33589,1
33590,1
33591,0
33592,1
33593,0
33594,0
33595,0
33596,2
33597,1
33598,0
33599,0
33600,0
33601,0
33602,1
33603,0
33604,2
33605,0
33606,0
33607,1
33608,2
33609,2
33610,2
33611,2
33612,2
33613,2
33614,0
33615,0
33616,1
33617,0
33618,0
33619,0
33620,2
33621,1
33622,2
33623,2
33624,2
33625,0
33626,0
33627,2
33628,1
33629,2
33630,0
33631,2
33632,0
33633,2
33634,2
33635,2
33636,2
33637,0
33638,2
33639,1
33640,2
33641,2
33642,2
33643,0
33644,2
33645,0
33646,1
33647,0
33648,0
33649,2
33650,0
33651,1
33652,2
33653,0
33654,0
33655,2
33656,1
33657,0
33658,0
33659,0
33660,0
33661,0
33662,1
33663,2
33664,2
33665,0
33666,1
33667,2
33668,1
33669,2
33670,0
33671,0
33672,1
33673,2
33674,2
33675,0
33676,0
33677,0
33678,1
33679,0
33680,0
33681,2
33682,0
33683,2
33684,1
33685,1
33686,2
33687,0
33688,1
33689,1
33690,1
33691,0
33692,0
33693,0
33694,1
33695,0
33696,1
33697,1
33698,2
33699,1
33700,0
33701,1
33702,0
33703,0
33704,0
33705,1
33706,2
33707,2
33708,0
33709,1
33710,2
33711,0
33712,0
33713,1
33714,0
33715,0
33716,0
33717,0
33718,0
33719,2
33720,2
33721,1
33722,1
33723,0
33724,0
33725,0
33726,1
33727,1
33728,0
33729,0
33730,2
33731,1
33732,1
33733,1
33734,0
33735,0
33736,0
33737,1
33738,1
33739,2
33740,1
33741,1
33742,0
33743,0
33744,1
33745,1
33746,0
33747,0
33748,2
33749,0
33750,0
33751,1
33752,0
33753,2
33754,0
33755,0
33756,0
33757,2
33758,0
33759,2
33760,2
33761,1
33762,2
33763,0
33764,0
33765,1
33766,1
33767,0
33768,2
33769,0
33770,2
33771,0
33772,0
33773,2
33774,2
33775,2
33776,0
33777,0
33778,1
33779,2
33780,0
33781,1
33782,2
33783,0
33784,0
33785,2
33786,2
33787,0
33788,0
33789,0
33790,1
33791,2
33792,1
33793,1
33794,2
33795,2
33796,2
33797,0
33798,2
33799,0
33800,1
33801,1
33802,2
33803,2
33804,0
33805,2
33806,0
33807,0
33808,0
33809,2
33810,2
33811,1
33812,0
33813,0
33814,0
33815,0
33816,1
33817,2
33818,2
33819,0
33820,0
33821,1
33822,1
33823,1
33824,0
33825,2
33826,0
33827,2
33828,1
33829,2
33830,0
33831,1
33832,1
33833,0
33834,1
33835,1
33836,2
33837,0
33838,0
33839,2
33840,0
33841,0
33842,2
33843,2
33844,2
33845,0
33846,0
33847,0
33848,2
33849,2
33850,2
33851,1
33852,1
33853,2
33854,2
33855,0
33856,2
33857,0
33858,0
33859,0
33860,1
33861,2
33862,2
33863,0
33864,2
33865,0
33866,2
33867,0
33868,2
33869,1
33870,0
33871,0
33872,1
33873,1
33874,1
33875,0
33876,0
33877,1
33878,1
33879,0
33880,2
33881,0
33882,0
33883,1
33884,2
33885,0
33886,1
33887,2
33888,0
33889,0
33890,1
33891,2
33892,0
33893,0
33894,0
33895,1
33896,1
33897,2
33898,0
33899,0
33900,0
33901,2
33902,1
33903,2
33904,0
33905,0
33906,2
33907,0
33908,2
33909,0
33910,0
33911,0
33912,0
33913,1
33914,1
33915,0
33916,2
33917,2
33918,0
33919,2
33920,0
33921,0
33922,0
33923,0
33924,2
33925,0
33926,0
33927,2
33928,2
33929,0
33930,0
33931,0
33932,2
33933,0
33934,0
33935,0
33936,0
33937,0
33938,2
33939,0
33940,2
33941,0
33942,2
33943,0
33944,2
33945,2
33946,2
33947,0
33948,2
33949,2
33950,0
33951,2
33952,2
33953,2
33954,0
33955,0
33956,2
33957,0
33958,2
33959,2
33960,1
33961,0
33962,2
33963,1
33964,2
33965,2
33966,2
33967,1
33968,2
33969,0
33970,0
33971,1
33972,0
33973,2
33974,0
33975,2
33976,0
33977,2
33978,2
33979,0
33980,0
33981,2
33982,2
33983,1
33984,0
33985,0
33986,2
33987,0
33988,1
33989,0
33990,0
33991,2
33992,2
33993,1
33994,1
33995,1
33996,2
33997,2
33998,2
33999,0
34000,0
34001,2
34002,2
34003,0
34004,0
34005,0
34006,2
34007,0
34008,0
34009,2
34010,0
34011,1
34012,0
34013,0
34014,1
34015,1
34016,0
34017,0
34018,0
34019,2
34020,1
34021,0
34022,1
34023,1
34024,1
34025,0
34026,0
34027,1
34028,1
34029,2
34030,1
34031,1
34032,2
34033,0
34034,0
34035,2
34036,0
34037,2
34038,1
34039,2
34040,1
34041,0
34042,2
34043,0
34044,1
34045,1
34046,2
34047,0
34048,1
34049,2
34050,2
34051,2
34052,0
34053,1
34054,2
34055,2
34056,2
34057,0
34058,0
34059,2
34060,0
34061,0
34062,0
34063,2
34064,2
34065,0
34066,0
34067,0
34068,2
34069,0
34070,0
34071,1
34072,1
34073,1
34074,1
34075,1
34076,0
34077,2
34078,2
34079,0
34080,1
34081,0
34082,0
34083,1
34084,1
34085,0
34086,0
34087,0
34088,2
34089,2
34090,0
34091,1
34092,0
34093,2
34094,0
34095,2
34096,2
34097,2
34098,2
34099,0
34100,1
34101,0
34102,1
34103,2
34104,0
34105,2
34106,0
34107,2
34108,2
34109,2
34110,2
34111,1
34112,2
34113,2
34114,2
34115,0
34116,1
34117,2
34118,1
34119,1
34120,1
34121,1
34122,1
34123,2
34124,2
34125,2
34126,1
34127,0
34128,2
34129,2
34130,1
34131,0
34132,0
34133,1
34134,1
34135,0
34136,2
34137,1
34138,2
34139,0
34140,2
34141,0
34142,0
34143,2
34144,0
34145,1
34146,2
34147,1
34148,2
34149,2
34150,0
34151,2
34152,2
34153,1
34154,0
34155,1
34156,0
34157,1
34158,0
34159,1
34160,0
34161,1
34162,0
34163,1
34164,0
34165,0
34166,0
34167,1
34168,0
34169,0
34170,0
34171,2
34172,1
34173,2
34174,0
34175,0
34176,2
34177,1
34178,0
34179,1
34180,0
34181,2
34182,1
34183,0
34184,0
34185,0
34186,0
34187,1
34188,0
34189,2
34190,0
34191,2
34192,0
34193,0
34194,2
34195,2
34196,0
34197,2
34198,1
34199,1
34200,1
34201,2
34202,1
34203,1
34204,0
34205,2
34206,0
34207,1
34208,1
34209,2
34210,0
34211,2
34212,1
34213,2
34214,1
34215,0
34216,1
34217,2
34218,1
34219,2
34220,1
34221,0
34222,0
34223,2
34224,0
34225,0
34226,0
34227,1
34228,2
34229,0
34230,1
34231,0
34232,0
34233,1
34234,0
34235,0
34236,1
34237,0
34238,2
34239,0
34240,0
34241,1
34242,1
34243,1
34244,0
34245,0
34246,0
34247,2
34248,0
34249,0
34250,2
34251,1
34252,1
34253,0
34254,0
34255,1
34256,0
34257,2
34258,1
34259,0
34260,0
34261,0
34262,1
34263,2
34264,0
34265,1
34266,1
34267,0
34268,2
34269,2
34270,1
34271,1
34272,1
34273,1
34274,2
34275,0
34276,2
34277,1
34278,0
34279,1
34280,1
34281,2
34282,2
34283,0
34284,1
34285,2
34286,1
34287,1
34288,2
34289,1
34290,0
34291,0
34292,0
34293,1
34294,0
34295,0
34296,2
34297,2
34298,2
34299,1
34300,1
34301,2
34302,0
34303,1
34304,2
34305,0
34306,0
34307,2
34308,1
34309,0
34310,0
34311,0
34312,0
34313,2
34314,2
34315,1
34316,1
34317,0
34318,1
34319,1
34320,1
34321,0
34322,2
34323,1
34324,0
34325,2
34326,2
34327,2
34328,0
34329,0
34330,2
34331,2
34332,2
34333,2
34334,0
34335,1
34336,0
34337,2
34338,1
34339,1
34340,1
34341,1
34342,0
34343,0
34344,2
34345,2
34346,1
34347,2
34348,2
34349,2
34350,1
34351,0
34352,1
34353,1
34354,2
34355,0
34356,1
34357,0
34358,2
34359,0
34360,2
34361,0
34362,0
34363,0
34364,1
34365,2
34366,2
34367,1
34368,0
34369,2
34370,2
34371,2
34372,1
34373,0
34374,1
34375,1
34376,0
34377,0
34378,0
34379,0
34380,2
34381,0
34382,0
34383,1
34384,2
34385,0
34386,2
34387,2
34388,0
34389,1
34390,1
34391,0
34392,2
34393,1
34394,2
34395,1
34396,1
34397,0
34398,2
34399,1
34400,2
34401,2
34402,2
34403,1
34404,2
34405,2
34406,1
34407,0
34408,0
34409,1
34410,2
34411,2
34412,1
34413,0
34414,1
34415,0
34416,0
34417,1
34418,2
34419,0
34420,2
34421,1
34422,0
34423,0
34424,1
34425,2
34426,2
34427,1
34428,2
34429,1
34430,1
34431,2
34432,0
34433,2
34434,0
34435,1
34436,1
34437,1
34438,2
34439,0
34440,0
34441,0
34442,0
34443,0
34444,2
34445,0
34446,0
34447,1
34448,2
34449,1
34450,2
34451,1
34452,0
34453,2
34454,1
34455,2
34456,0
34457,2
34458,0
34459,1
34460,2
34461,2
34462,1
34463,0
34464,0
34465,2
34466,1
34467,2
34468,2
34469,1
34470,1
34471,0
34472,2
34473,2
34474,1
34475,0
34476,1
34477,1
34478,2
34479,2
34480,1
34481,2
34482,0
34483,2
34484,0
34485,1
34486,1
34487,1
34488,0
34489,2
34490,0
34491,1
34492,2
34493,1
34494,1
34495,0
34496,0
34497,0
34498,1
34499,1
34500,2
34501,0
34502,0
34503,0
34504,1
34505,2
34506,2
34507,0
34508,0
34509,2
34510,1
34511,1
34512,1
34513,2
34514,0
34515,1
34516,0
34517,2
34518,1
34519,0
34520,1
34521,0
34522,0
34523,2
34524,0
34525,2
34526,2
34527,0
34528,0
34529,0
34530,2
34531,2
34532,1
34533,0
34534,0
34535,0
34536,1
34537,0
34538,1
34539,1
34540,0
34541,1
34542,2
34543,2
34544,0
34545,0
34546,0
34547,1
34548,0
34549,0
34550,1
34551,2
34552,2
34553,1
34554,1
34555,2
34556,1
34557,2
34558,2
34559,0
34560,1
34561,1
34562,2
34563,0
34564,0
34565,2
34566,0
34567,1
34568,2
34569,1
34570,2
34571,0
34572,1
34573,2
34574,0
34575,0
34576,1
34577,0
34578,0
34579,0
34580,2
34581,0
34582,0
34583,2
34584,0
34585,0
34586,0
34587,0
34588,2
34589,1
34590,2
34591,0
34592,1
34593,2
34594,2
34595,2
34596,1
34597,2
34598,0
34599,1
34600,1
34601,1
34602,1
34603,2
34604,1
34605,1
34606,2
34607,0
34608,1
34609,0
34610,0
34611,1
34612,2
34613,2
34614,2
34615,2
34616,0
34617,2
34618,1
34619,2
34620,2
34621,2
34622,1
34623,0
34624,0
34625,2
34626,0
34627,0
34628,2
34629,0
34630,2
34631,0
34632,2
34633,0
34634,0
34635,2
34636,0
34637,2
34638,2
34639,0
34640,1
34641,1
34642,1
34643,0
34644,2
34645,0
34646,0
34647,2
34648,2
34649,1
34650,0
34651,2
34652,0
34653,0
34654,2
34655,1
34656,1
34657,0
34658,0
34659,1
34660,1
34661,0
34662,1
34663,1
34664,1
34665,1
34666,1
34667,2
34668,1
34669,2
34670,2
34671,0
34672,1
34673,1
34674,2
34675,0
34676,2
34677,0
34678,0
34679,2
34680,0
34681,1
34682,0
34683,1
34684,1
34685,0
